#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-24T03:22:08 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-24T03:22:08	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/199/26/table3&-out=RAJ2000,DEJ2000,cz&-out.max=50000	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_21990026
#Name: J/ApJS/199/26
#Title: The 2MASS Redshift Survey (2MRS) (Huchra+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	creator=Huchra J.P.	    First author or institution
#INFO	cites=bibcode:2012ApJS..199...26H	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/199/26	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21990026	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-09-19	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_199_26_table3:
#Name: J/ApJS/199/26/table3
#Title: 2MRS catalog
#Column	RAJ2000	(F9.5)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	cz	(I5)	? Redshift, corrected to solar system barycenter reference frame	[ucd=phys.veloc;pos.heliocentric]
RAJ2000	DEJ2000	cz
061.78861	+30.34167	 5688
063.63132	-50.79546	17624
070.00771	-45.56917	11698
082.39867	+05.43736	10679
082.64155	-45.11847	10749
101.51236	-73.49934	 4952
103.55369	+65.20274	 4591
118.72685	+53.84631	10455
119.80888	+22.81742	13465
154.24461	+49.62714	12443
155.64574	+79.82077	22882
204.87366	+46.56372	11119
206.70610	+14.40049	 6470
208.38826	+24.87525	 9099
237.70685	-07.66616	 8220
240.32004	+15.64540	11035
240.70271	+16.11938	 9977
263.93369	+24.78706	 3543
301.11926	-10.63073	 8127
312.92453	-12.20638	10066
317.50357	-14.07798	 8565
327.93265	+25.25565	 4885
329.39291	+64.45324	 8872
346.42624	+24.63330	 7720
014.01746	+26.30523	14307
015.42515	-49.72175	18591
020.24385	-13.85009	15384
021.92924	-01.13959	 5219
022.70562	+41.25729	 2788
026.87565	+36.03492	 4847
043.76782	+09.11141	 8402
045.66603	+43.74947	19481
068.99144	-02.04455	 9311
069.46313	+20.78430	 4930
095.53760	+54.13549	14240
106.22076	+54.00201	11116
122.82291	+29.50891	 5966
150.39764	-02.99446	 5714
159.23912	+00.22976	 8761
167.09979	+03.49815	 7614
167.48552	+07.23343	 6314
172.78976	+26.22655	10083
173.42509	+23.41267	 7135
184.84920	+28.30992	 2535
199.29451	+30.54271	 9586
206.22331	-19.36965	 9598
229.44731	+07.21828	10124
232.91766	+07.33905	10001
239.33905	+54.67116	14125
245.17668	-09.90452	 8263
252.07306	+35.90014	 9654
257.93881	-23.14570	 9977
264.16440	+42.08833	 2169
313.88092	-43.58757	15141
330.27100	-04.79736	 8212
349.72769	+29.02323	 7282
009.59887	+15.03957	 5354
020.95634	+33.15622	 4636
050.63977	-02.67845	 6150
053.81396	-01.22869	11097
054.77750	+15.76573	12896
058.81790	+14.59472	 6684
124.00900	+28.62468	 5972
125.98038	+20.97550	 4706
132.63153	-03.09919	 4482
142.60699	-65.03441	 6244
148.97276	-23.05585	 4481
184.73891	+06.18433	 5594
208.08040	+14.27188	 7244
226.72250	+12.85875	 6467
234.90942	-23.94264	12461
238.75661	-62.30346	 7280
332.05350	+48.01185	10271
332.98218	-53.46929	11095
351.76746	+17.81461	12180
357.61282	+26.14640	19465
023.27207	-07.31142	 1824
051.60863	-04.20950	 5780
056.44473	-57.03579	17779
056.90265	-08.26932	10044
058.99041	-21.54884	12776
059.72679	+10.43418	 9130
062.73085	+23.42249	 5317
080.79845	-45.56753	10533
103.64763	-38.08705	 8438
142.54626	+34.66437	 6897
143.08791	+10.80917	 3211
151.99313	+68.36491	10625
181.81955	+32.07562	 8876
199.65494	+07.93554	13300
222.37529	+27.87768	 9610
236.04726	-06.51854	 7926
277.11203	+17.05896	 5108
335.65094	-21.73722	 2704
349.48746	+11.34917	 4108
356.69223	+16.04298	12484
017.63960	-45.79433	 8305
020.08284	+30.75885	10181
055.94170	-10.68111	10429
081.29712	-60.59554	15519
120.96832	-06.98172	 8458
148.50929	+10.60818	11944
177.40260	-52.86635	 4450
185.71271	-16.29043	 6514
199.12430	+52.93358	 9801
228.69609	-46.12931	16546
245.69598	+37.55449	 9027
245.98526	+36.22750	 9866
256.05588	+78.62885	16816
257.56461	-61.91769	 4815
265.46463	+18.28891	 6719
274.62753	-54.69440	 3549
295.11954	+41.21922	15742
297.83936	-32.67242	 5919
308.60431	-47.66753	12774
315.74673	+15.14592	 8637
340.71399	-16.95232	20135
011.78449	+30.34093	 5248
024.56444	+41.65405	11103
029.07062	+04.64715	 4975
035.77902	+12.86499	11441
079.05915	+06.10702	 9285
079.26749	-37.06957	 4644
089.39056	+40.90743	13646
091.69650	+31.77164	 8209
092.77412	-45.18093	12067
097.23255	-48.51356	 4600
121.15844	+65.39204	11736
131.07741	+68.83887	12303
142.32326	-60.00186	10266
173.66949	-14.08182	 9182
180.77956	+20.80542	 7120
187.84381	-14.67549	11859
195.68506	+28.04535	 6224
202.76051	-20.53144	 5724
217.76991	+28.28726	13814
221.74438	-03.53660	17564
230.94521	+05.77520	12700
232.84618	-46.69574	10769
235.02393	+01.93368	10597
236.63168	+12.14274	10292
253.72169	-09.77737	 9323
255.78615	-02.61714	12146
261.82840	+31.73628	14417
282.19131	-57.23561	10379
312.19617	-06.99437	12509
315.26898	+22.42963	 6810
333.48331	+13.75534	 7608
341.50397	+10.85361	 7093
343.15958	+06.09366	 3506
344.58936	-01.18399	 7971
349.06696	-04.97675	 7202
350.58032	+50.15912	 8945
359.69806	+68.60070	 4654
011.78139	-24.37070	16344
060.22084	-52.82727	10797
081.20616	-40.02541	11764
088.46581	-33.34610	11183
090.67785	-12.49930	 2198
101.80577	+42.34389	 6185
121.79084	-22.52916	 5104
135.05305	-63.88412	 6124
145.72118	-28.82939	11288
184.50861	-20.85320	 9674
206.30258	-47.98361	 9860
222.09525	+18.35464	12081
223.70222	+25.79246	14381
230.02718	-40.20791	 7417
237.09503	+10.81913	10462
251.58803	-08.38835	 6036
252.96089	+63.71457	 6571
253.46196	-16.26821	 8310
315.25110	-13.25106	 7754
330.33527	-31.52970	 2378
333.34784	-27.21964	 7089
334.16904	+36.52165	 5814
001.10272	-52.95879	 9814
002.38672	+48.13519	 5388
017.21131	-28.59905	 5712
037.09222	+23.21466	 6370
039.24433	-05.34923	 4411
041.98672	+47.13766	 7349
051.24805	+43.11364	 3589
090.52798	-58.61188	11751
104.29356	+54.29962	10676
113.39995	-56.95243	10227
149.55484	-38.15740	 7224
175.04340	+25.30955	 6739
185.03120	+07.69195	 2622
196.81772	-40.35071	 4779
222.82361	+18.68703	13064
225.12204	-16.83430	 2995
254.64937	+54.87081	 5906
257.15909	+47.24359	 9933
258.35083	-23.65413	 8315
306.60788	-05.06889	 5627
318.53351	+01.77606	14473
343.53714	-15.23732	 9401
351.53870	-62.67318	12122
359.01111	-01.48476	11368
014.44946	-05.11209	 5455
017.78881	-05.99221	10117
022.95421	+17.57581	 7913
024.67922	-33.02423	10506
029.76666	-52.17057	14584
031.18761	+21.43451	 9259
047.62609	+36.10491	13120
048.03351	-25.13180	 6435
056.32444	-51.99727	 3300
064.20411	-23.55814	12505
132.54704	+40.25573	 7089
139.30882	+44.48918	 9601
153.17885	-45.79810	18177
162.81297	+02.43786	15413
173.95450	+56.95233	15411
183.97951	+23.59553	 6433
189.36685	-72.40504	 7499
193.11195	-09.75397	 2258
195.28102	+54.79923	 9405
211.65205	-09.22881	11921
236.17644	+52.68735	19983
253.71739	-08.81019	 8530
254.63760	+59.75473	 6020
270.08789	-69.88171	12048
280.77481	+43.94916	 6440
302.39847	-55.70930	 9834
307.27487	+24.70629	10932
310.46533	-20.53579	 8280
317.04144	-26.40368	10446
332.64328	-20.80410	18302
333.10880	+27.20840	 6321
340.11917	+16.01077	 7555
350.12961	-41.76920	16873
357.50723	-35.68095	12955
359.86078	-24.42514	15205
004.20415	+29.61946	 6895
005.90387	-42.25458	15885
014.24000	-43.83878	 6943
014.42714	+08.00869	11552
018.94121	-26.84291	 3673
019.92278	-33.10583	 5816
036.80480	-18.50850	 4864
067.86641	-12.29974	 8870
082.05884	-16.12437	 2146
108.33975	+12.40604	 8408
112.10329	+18.40435	 5121
134.54999	-06.19920	 4866
138.98123	+44.33271	11927
149.75078	+17.81721	 7626
154.60289	-18.16348	14552
209.47441	-47.63170	 8314
225.65903	-35.69633	10603
230.61388	-43.13616	 8749
248.44879	+19.47800	16473
264.19601	+12.37249	 6635
284.84827	-52.71320	14060
285.12830	+27.99345	 8107
309.65887	+12.17501	 9334
310.34540	-09.48067	 9206
317.10416	-69.90561	17106
322.85049	+02.49127	 3273
332.43933	+41.20550	 4464
354.99417	+26.83425	 8659
005.95558	+39.53820	10801
012.69653	-55.60745	 7919
020.13055	-06.82384	10878
088.27783	-34.42974	10151
103.23725	+27.63349	 5123
104.38884	+11.05389	 8160
125.88982	-50.95844	 8107
153.67099	-09.94012	 9418
161.49065	+75.09829	10266
170.37808	+33.95765	12840
172.94983	-08.98857	 6655
190.46167	-07.16932	 7415
223.63115	+18.64236	17750
223.68553	+37.41268	 9341
236.88626	-78.10687	 2788
237.00896	-61.82867	 6143
249.00961	+56.04740	 8701
257.54605	-19.82021	 9412
301.07874	-19.06564	 2183
341.55173	+10.55714	11655
341.72595	-13.44962	 8016
343.42050	+50.01637	12990
358.18665	+33.32983	12520
009.95256	+21.21588	 9182
031.71216	+45.67544	 6561
042.31669	+14.52658	 9026
052.47140	-52.51509	11725
054.57234	+38.17759	 6158
060.18231	+18.80497	15098
126.54907	+02.59753	13031
140.95811	-37.79355	11237
148.11935	-15.98229	 9118
150.00778	+46.23742	17204
153.17731	-03.49984	12170
153.37126	+38.61984	 6845
160.26257	-17.50889	 6045
165.15526	+10.43716	10827
170.31363	-50.50059	13741
187.78145	+36.61888	 6782
191.93970	+30.07721	18576
198.07922	+70.64935	 8696
199.51483	-39.34573	 8716
202.02393	-29.42507	 4065
209.14493	-24.06090	11036
240.36697	+53.94737	19618
243.93594	+31.96407	 9457
271.40421	+60.49830	13632
299.32144	+50.36425	 7612
303.50439	-10.67879	 5696
319.86163	+14.05744	 5010
330.87625	+12.66076	 7895
350.31796	+11.39734	12444
016.07761	-40.14759	 8016
020.42945	-11.76948	 5518
049.18749	+06.00560	 6994
077.62843	-25.70919	10758
095.59215	-71.64391	11178
107.84990	+48.86669	18563
120.31512	+32.84891	 5366
161.03787	-20.80243	 3721
193.50612	+74.64877	 9357
194.55748	-26.33981	14377
200.54672	-16.10134	 7505
203.10130	-13.18185	 6230
220.15649	-33.14180	11584
240.33842	+16.67658	 9463
256.48505	-24.97607	 9004
274.05945	+55.59100	 5553
284.23569	+17.96204	 4799
295.10019	-79.97535	16281
306.30008	+05.26308	 4846
324.39154	-47.32809	 9658
355.92593	+26.70699	10184
358.75378	-32.90904	17308
359.36646	+47.87019	13556
005.43235	-61.71115	10005
027.80575	+32.62484	11459
044.53196	-10.36332	 4665
050.64923	+14.95952	10152
066.77769	+57.19139	10384
075.63476	-03.34433	 3908
093.62715	-53.94144	10592
107.05095	+49.13787	 5860
147.23375	-26.04222	15173
147.92383	+12.44510	10532
149.81499	-42.00044	 2975
157.09987	-35.52966	 2428
166.83574	-23.01125	19145
171.69186	+39.26621	 6243
218.82632	-05.44435	13137
234.71548	+12.08057	 1980
258.96964	+36.40581	11130
274.18304	-73.66805	13989
293.73709	-52.92471	13564
299.27530	+05.37875	 5682
302.87326	-08.50958	 8034
312.91943	-52.60044	14552
314.99652	-20.12792	 8517
322.89868	-46.88741	 9355
331.20227	+62.49825	 8555
332.29453	+13.50600	 8046
335.86893	-32.36426	 8187
003.33920	-49.36220	 9713
021.03966	-16.79903	12881
031.81307	+32.95284	11878
056.21943	+46.20194	 4860
062.54327	+29.25696	 4999
102.95141	-20.24058	 7645
128.68776	+52.71576	13454
158.64864	-28.56811	 3542
168.31645	-11.79128	16309
172.15041	+23.40464	 7331
173.61473	+33.17897	 2524
181.30858	+10.61330	10026
183.01347	-04.87688	 5604
202.01662	+34.33271	10261
209.25204	+43.36202	 9873
213.27698	-34.09666	11765
215.54266	+48.57059	21277
216.13824	+01.17734	11627
243.94960	+36.52728	 9649
245.75420	-26.22895	 6899
251.98227	-78.92696	 6001
277.42618	-77.10120	12689
294.82333	-17.23958	13273
296.90207	+42.06010	 8610
314.34720	+23.17483	 8333
324.02951	+09.66037	 8434
345.90994	+01.84960	 5223
358.18457	-28.57054	17499
045.58033	-53.76339	16168
065.18217	+35.84355	 6348
075.08654	+09.28211	11511
077.97031	-13.05721	 3626
095.22677	-65.01882	 7277
098.46783	-08.72290	 6974
129.33395	-65.32510	12223
151.48676	-08.31944	20353
159.17171	-27.56100	 4830
179.06271	+17.02963	 6781
185.82950	-37.01407	 7320
189.47165	+14.28131	 7875
194.95128	-33.67155	14025
208.94315	+25.15193	 9282
211.29680	-03.36983	 1622
213.75261	-00.79691	11533
226.35953	+46.56530	 2521
233.07683	-02.82237	 6968
253.58636	+36.01368	 9511
288.84082	+50.58211	10542
297.26627	-32.94571	12029
303.30179	-28.75542	 6947
321.74100	-07.02160	 7391
331.10547	+00.71551	12779
357.46692	+06.44105	16179
008.37422	-56.74713	 7554
019.17101	-31.43394	10505
062.95595	+06.45243	 8187
069.14732	-22.44406	20717
069.69865	-08.20749	 4542
074.84763	-01.15926	 4597
078.33917	+25.16398	 6405
103.08842	+46.98984	12735
110.40325	+17.93937	18479
127.22060	+17.55128	 6353
161.06992	-47.67716	 6108
164.04756	+49.93834	 6910
186.20892	-38.66475	 3431
202.10863	-44.47886	10448
204.45312	-35.50094	15305
205.20615	-32.65767	11454
207.91495	-44.46022	 7972
211.44368	-12.76194	10692
219.96745	+42.74237	 2525
228.77318	+43.15051	 5362
254.26677	+05.37200	 9522
254.60004	+58.95596	 5691
270.45291	+45.31045	 5798
291.08331	-25.98500	 6093
347.23169	-30.85791	 1612
348.97931	+36.52919	19448
356.20297	+44.60586	12765
000.78701	+31.03640	 4797
013.86873	-03.44163	15117
029.04624	+06.74477	 5108
039.09987	+07.53363	 6555
077.94370	-17.09496	12659
079.57064	-57.94178	 7438
097.84157	+50.09374	 6502
107.19353	-49.82247	13096
116.93290	-82.19671	 5268
129.94510	-65.83727	 5299
139.55916	+45.65177	 8065
151.63094	-32.04321	 2378
196.05028	-04.89106	  920
197.44398	+55.48590	 8666
201.30829	-25.35260	10397
203.48430	+17.71291	 4613
219.29242	-30.47804	 6733
249.19580	-82.33401	 8713
251.13387	+26.68275	13701
265.84268	-05.11415	11840
305.46484	-31.28974	 5741
307.50858	-86.18756	19117
312.84174	-52.54978	13301
330.46402	-22.48562	 5313
009.94582	+55.88121	11391
011.75655	-52.05101	 8311
072.14980	-12.77374	 8716
087.81056	-31.76691	 9426
089.57043	-16.83953	 7900
092.58937	+50.78546	 7820
119.56940	+27.17481	13848
121.05493	+55.39768	 9717
133.12749	-11.92818	14940
134.43678	+55.07329	11474
135.45900	-24.24155	16978
143.25935	-39.90099	11508
158.54092	+72.41381	 6849
161.47850	+20.79077	 5825
172.11168	-30.76585	 9021
174.46327	-52.22648	15387
177.88034	+23.86288	 7040
188.99341	-43.01727	10169
193.86584	+27.65612	 7017
204.32079	-55.07618	 3976
208.94627	-38.67183	10297
238.32843	-61.13714	 4384
239.46672	+04.26230	 7738
247.33324	-67.37217	14088
258.58734	+23.07158	 8636
268.77249	+28.95946	 6763
291.99573	+34.75573	 6532
322.87827	+38.94387	17541
346.87003	-27.34187	 8630
015.95443	-42.87778	16446
024.48207	+01.00139	12917
030.06696	+32.05998	 5033
030.88534	-60.85295	 8974
042.35737	+15.80103	 9197
043.81711	-29.83347	 6697
060.32597	-52.70746	 9965
061.81009	-53.68092	12436
082.61564	-28.86128	11081
096.12484	-56.41191	10127
137.85600	-55.87750	 9877
152.61638	+27.95613	 4779
159.14117	+05.55365	 9037
181.00580	-31.59841	 8114
187.38670	+11.21549	18103
194.75754	+28.22528	 8020
195.48268	-16.98078	 5905
205.18272	-32.15245	11702
218.45157	+40.09420	 7786
248.65761	-33.59397	10227
269.08432	+26.36656	15932
280.12158	-77.13351	 5134
316.92172	-39.52728	15336
357.89423	-28.07170	 9693
359.11063	-11.08608	13108
016.63758	-46.64352	 9200
020.46458	-07.31285	 7947
041.87735	+16.11138	 7198
046.84738	+37.83607	 5245
062.16545	+37.22956	 5963
078.60107	-03.42615	 4490
105.53767	+47.17991	17598
119.55310	+85.71666	 1896
137.54736	+23.12163	10844
146.03978	+65.97742	 3322
154.27142	+54.82049	11489
181.82755	+36.65709	 6215
209.26620	-74.94992	13634
210.35550	-00.62387	 7417
255.46843	-11.26451	 7353
258.92233	-12.10608	17358
302.93466	+62.40057	13134
305.00937	+15.89094	15627
323.58218	-40.82755	 5119
324.22574	-20.34372	10680
344.75659	-80.03210	11160
351.72495	+15.72518	12266
005.73239	-19.03374	15846
037.42287	+06.87959	 9621
040.13751	-02.71986	 8549
054.30458	-52.84332	 5511
074.95468	-12.45005	 7810
085.36443	-27.20866	12895
095.13943	-22.56655	 9083
095.31641	+45.21270	10987
119.02561	-68.27803	 5278
133.42654	-07.15761	 9780
153.55806	+39.05089	 7549
173.69408	+48.95607	 9463
197.05244	-43.11540	 7524
201.85115	-29.44436	 4477
209.53990	-12.88508	20734
230.62898	+19.26137	 6880
248.72675	+26.27472	13372
254.39844	-01.79608	 9644
256.43021	-10.32166	11886
258.42981	-06.07740	11249
311.14938	+05.85707	14122
338.69205	+05.18210	17689
348.68015	+44.90165	14450
351.25708	+08.26565	10180
029.22777	+33.26662	 4528
035.54334	-20.38871	 9503
052.06749	-72.96089	 8298
072.47228	-09.61766	13607
081.41098	-31.55281	10288
081.74892	-45.81552	13131
082.65502	+15.71945	19288
110.94136	+04.51960	11280
144.82106	-19.10109	 9638
157.11380	+12.70402	 9689
160.59363	-36.17722	 4332
185.30757	-17.93951	 7880
195.20316	-12.00702	 6593
199.73506	-14.90352	10708
203.51944	-36.84391	 9490
206.87914	-33.58884	11187
217.18869	+28.96416	 4192
221.69368	+11.57020	 8349
229.05565	-11.49423	 3090
233.44894	+05.29163	 9815
238.49347	-07.91934	 8037
240.02452	+79.86374	 6648
242.60252	-64.70856	12000
251.32672	-64.40749	15739
251.78175	+00.93007	 7346
255.31041	-18.26800	 9347
263.19934	-15.74692	 8019
268.54230	+02.99191	 7701
268.92944	+67.90264	24829
305.33545	+03.33158	 6730
333.09277	+14.02440	 7976
348.29395	+22.17814	 9408
353.31570	-02.70288	 2288
008.09793	-42.17344	 9796
014.06251	-47.06436	 8470
017.54338	+43.10847	 5046
019.88872	-17.69328	12482
037.64121	-04.62479	 8933
039.10622	+33.58115	 9909
044.04560	-15.39714	 8891
083.58862	+50.23404	10334
097.67742	-74.28271	11403
108.71066	-36.62993	 9592
110.22240	+01.23766	 9709
120.08739	+11.31944	 4470
150.70859	-33.95324	 3035
159.74544	-07.05225	 8658
199.39792	-05.83385	 5557
205.64258	+35.02028	 7289
218.12560	+26.18613	 4739
237.70280	-39.72916	 7338
253.12413	+60.51453	 3064
258.08243	-23.26157	 8960
287.68268	-61.66413	 4933
297.06647	-06.04332	 8514
302.99969	-53.25715	11816
329.18973	+02.58736	 9121
002.84027	-28.85439	18593
018.15791	-40.81452	15796
030.41087	-51.99626	14699
047.99981	-60.24355	 8419
051.31782	-00.40902	11209
073.79912	+69.12406	 6358
114.05140	-69.79629	 1499
125.34290	+62.65239	 7270
147.57365	-05.74634	 5743
149.93123	+11.66076	 2816
150.84721	+48.36576	 7404
166.42760	-09.91669	 7968
193.68134	+58.77654	 2515
194.27855	-11.04321	 3842
195.96089	-16.55298	12710
221.86678	-22.15745	 3273
226.16496	+26.97718	 9245
226.16589	+54.71404	 8866
237.07904	+09.11725	12209
241.14827	+25.18983	 9527
254.01222	-63.14394	14790
263.86008	-07.40450	 8069
273.11145	-38.85197	 7186
305.63525	-50.75288	 4738
308.09775	+65.92416	 3415
312.41531	+29.60806	 4789
341.01080	+15.87201	11414
008.44758	+07.24871	 5445
008.86015	+04.87216	11555
027.71556	+33.09234	11391
035.82884	+32.18844	10083
053.15554	-62.70655	 5492
076.61517	+28.08825	 9363
082.44812	-21.04610	 8328
088.78918	-42.81907	12980
112.95665	+41.82723	12368
131.98257	+25.83164	 5648
144.86021	+32.36546	 6862
149.12395	+68.03465	10620
155.14647	+25.38351	 6261
182.28673	+44.00313	11254
183.07608	-51.98591	 8112
196.40176	+53.56422	 8870
259.89511	+56.63003	 8278
299.34241	-55.13709	 4793
348.17136	-61.46636	15859
352.39661	-28.83117	 7330
355.39804	-29.23637	15097
011.83070	+14.70346	11713
018.09605	+16.53004	12658
020.30609	-36.47258	 5912
033.53942	-06.80633	 2147
042.38633	+40.55090	 9030
044.57843	+32.33593	 3610
045.88667	-12.03977	 3911
049.64261	+47.42503	 6377
060.21194	+14.54487	10805
073.24541	+01.33133	 8217
076.10735	-08.38305	10436
076.15846	-01.42482	15518
079.83840	+16.87529	 6959
090.54070	-54.79299	10761
099.64491	+51.47888	14303
123.14439	-20.58249	10435
127.18294	+30.40454	15774
137.57236	-09.61855	16572
139.84346	+33.74276	 7958
155.62993	+04.58238	 8557
167.91940	+04.66881	12338
169.71233	+07.52144	11053
182.44565	+36.46296	 7030
206.93855	+16.97315	12052
207.34845	+08.50767	11361
213.06516	-00.63315	 7672
226.90054	+09.35826	 6416
227.88432	-13.82298	 7252
239.79019	+35.02987	 9392
241.16479	+17.70085	10676
251.59373	+09.03772	 9463
257.47461	-22.83474	 8919
272.97375	+21.56546	 5051
277.04636	+29.77523	19285
282.04794	+12.57568	15502
286.61282	-17.39907	 8828
297.16901	-55.11687	 5150
332.44717	+18.50250	 7447
358.09198	-30.23026	 8670
036.38074	-59.47732	13200
036.42879	+25.78475	10283
042.82757	+41.56552	 5734
045.87853	-15.68528	 9259
046.46864	+16.11819	13986
111.03828	-36.76506	 3116
131.17508	-57.07682	18408
143.67216	+32.06833	 6656
152.25494	-26.64348	13370
154.62135	+22.87758	 6301
174.72173	-52.74731	 4830
186.85271	+56.91780	 6000
196.72092	-28.55787	 2207
196.97842	+34.08704	10088
220.59845	+00.90805	 9958
227.46693	-00.38475	21388
248.56230	+52.94107	 8777
257.29968	-21.23661	 8323
271.64709	+87.80944	 5257
305.01251	+00.87378	14702
358.64957	-27.56748	14986
009.05250	-12.25842	 6688
019.90482	+08.17258	 9566
022.58304	+17.02158	12945
032.72250	-06.55931	13011
045.24106	+33.23373	11403
060.64054	+42.70078	11055
071.30362	+32.78074	15868
072.00037	+08.71170	 4732
074.22351	-18.24545	 9499
091.24837	-33.41242	 9478
117.75412	-38.36208	 8448
129.54263	+25.09881	 8567
138.04149	+66.89816	 7086
167.46808	+09.51954	 8921
189.13431	+06.16959	11844
210.76849	+08.94754	 6914
227.84973	-45.13652	 9464
279.19440	+16.78498	 6985
314.30453	-37.19096	13894
314.36786	-08.30694	 8319
353.95795	+26.99455	 7115
354.49677	+31.99523	 4983
021.07071	-37.33551	10359
025.51427	+42.94722	 7455
028.74435	+36.86935	 5033
038.88621	-07.15443	 1528
044.55927	+05.97195	 6758
049.19728	+47.17629	 9435
052.19276	+04.38355	 9290
096.24541	+25.03380	12034
126.43935	+19.44931	 7567
160.06474	+65.49196	10166
173.03670	-37.25811	 6476
215.65433	+59.93087	 8763
225.86565	+04.68452	10533
226.13228	-04.60755	 6347
226.96307	-09.36972	10124
281.78500	+15.93382	 7324
289.53778	+59.94603	 7360
291.12128	+59.70042	10732
299.80408	-20.91563	 9976
304.51361	-45.51925	 5212
003.14603	+74.35206	11877
009.64909	+29.44762	 5289
013.92358	+49.03530	 5879
014.00543	+03.55955	12574
017.08391	+17.09943	12018
029.09903	-09.62670	15896
037.04040	+00.79904	 7497
047.89618	-16.70343	 9341
065.25713	-09.73921	 9203
078.41609	-07.64103	10392
164.81099	+05.29207	10588
179.58612	+28.35979	 8477
183.55824	+32.42117	 6321
188.93938	+74.24265	 2205
195.37177	-32.33331	 4826
207.68335	-36.75265	 7582
211.06462	+35.80062	 8127
217.64003	+25.51380	 4231
235.40935	-04.04977	 8239
242.34596	-08.68924	11622
266.06195	+67.61938	 1462
277.15250	-76.94006	 5693
319.34393	-47.70967	 6733
321.03519	+31.51068	15053
330.67621	-28.09326	 7046
336.12027	-56.51295	10903
343.27667	+16.75234	11470
345.46588	-60.54069	15899
010.17221	+30.16204	 5311
019.35701	+50.38088	 6400
025.67628	-18.22692	 4956
034.85014	+34.55571	10489
054.89109	+20.52804	 8153
056.29727	+05.60878	 6053
079.98209	-63.12561	 7586
080.24043	+23.67531	19209
091.34773	-44.88785	11767
095.83597	-65.34726	 8693
111.31138	-26.75155	 7309
132.03816	+17.61143	 6176
162.85432	-03.72875	 6680
166.61046	-36.63998	 2827
167.94322	+36.74511	 8633
194.12132	+26.95699	 7044
196.96169	+03.19460	11553
197.39513	+04.95058	 7210
207.21877	+26.59296	18965
207.31847	+56.92775	10429
210.64784	+09.11967	 5776
213.75958	-24.40707	 6481
218.04837	-36.93082	11703
246.45699	+48.10039	 5934
296.12842	-32.96590	 9442
322.64261	-33.65016	 7716
013.30508	-13.16389	11339
054.30684	+01.86005	 7087
060.68261	+16.04983	14239
087.70766	-31.74072	12000
089.85906	-16.98956	 7739
096.39194	-20.19101	11299
120.70488	+40.45740	12642
124.90757	+59.71129	 8537
150.21689	+55.61887	 1128
157.66057	-27.59295	 3471
162.33217	+80.15533	 9308
163.46681	-38.21346	 7790
179.18492	+31.51033	 7980
190.73470	+03.67657	  970
207.09074	+25.67532	15381
