x,y,z,r
78181555.61630566,118360006.70905216,-24202544.76801219,143900000.0
39906899.32785979,121247919.23056045,-4579238.744510246,127728571.42857142
37399585.77860873,172318914.31553707,-51712187.187581785,183757142.85714287
10786043.211520884,76351949.97675595,21943084.69130619,80171428.57142858
7955077.611577126,57039551.00684076,85876459.87773249,103400000.0
-21067338.28698563,63727936.799137555,23106037.33832134,70985714.28571428
-45931982.913149305,126244731.04151252,54528691.31806764,144985714.2857143
-92017778.69679001,47643239.725923724,-93055794.70647316,139271428.5714286
-105162937.07189336,3971097.2205553195,42282233.353496425,113414285.71428572
-37266134.06957721,-260652.25430975985,-50102671.78578289,62442857.142857134
-72994201.27580674,-5049832.504259908,-92576162.00613381,118000000.0
-113192613.88375601,-15001065.350107104,122472489.19119759,167442857.14285716
-63079679.67421836,-15748592.881317575,-13345499.805880724,66371428.571428575
-125441643.14919402,-62013222.13978781,-93250089.21040852,168157142.85714287
-86446595.52699003,-113994001.57598425,18727548.51619031,144285714.28571427
61153159.21085914,-100192074.60140704,40326110.94520209,124114285.71428572
100773286.35922538,2257918.386978598,-123685603.03306928,159557142.85714287
185170486.84517482,9477084.992698845,71082261.54576163,198571428.57142857
245338190.73912227,36862965.83894139,-9433777.57364861,248271428.5714286
152889437.59227613,103856633.96704267,-203973317.24426794,275257142.85714287
44378946.22010229,35671566.32831627,21687307.44938921,60928571.42857143
26169713.603551183,27034028.763344392,-10423630.49078043,39042857.14285715
18991963.011658788,30266476.775449347,-261513054.28467554,263942857.14285713
9999650.83696609,99935610.27057177,-18523657.441984024,102128571.42857143
-70639824.438709,98187562.0118177,8716493.40038352,121271428.57142858
-57530774.532571934,79594007.2981104,-8445739.4302077,98571428.57142857
-15530762.394547157,17681320.390680768,-15820678.863646295,28357142.85714286
-50145845.14417261,19662977.866133958,-33899480.54939352,63642857.14285715
-126383164.7487512,48178382.7793464,-69574054.79671848,152099999.99999997
-98435302.99134901,9547742.998713994,-98141645.31409873,139328571.42857146
-73676596.51311706,-43238352.437171645,-42466033.54167047,95400000.00000001
-39923226.41132808,-23959824.340697385,-8327833.48012919,47299999.99999999
-64440952.92480678,-39209865.31398301,13886686.005024668,76700000.0
-69611456.88132773,-73809207.39684264,86899879.37582771,133585714.28571428
-59905731.720843315,-102290791.19162904,62020276.45310579,133785714.28571427
-144137428.69846657,-271683228.68642586,-156072998.36000153,344885714.28571427
-51413007.84699387,-122835385.5375442,19033227.398218863,134514285.7142857
-23996399.89478564,-63154200.016490445,-29913518.48039369,73885714.2857143
45605309.53763985,-64849171.86924522,-982415.2101159393,79285714.28571428
117793215.17283766,-69736435.5473428,-77113466.9944691,157114285.7142857
108302850.88365471,-40094742.00339491,88927210.953856,145757142.85714287
113009308.84170488,-35645663.62477582,158893630.58692437,198214285.7142857
86384246.17042461,18418432.621549662,48184622.475732155,100614285.7142857
53196786.61205125,23796852.589023635,-44460113.59643791,73300000.0
34582773.234683014,18190022.30524719,15785287.203480557,42142857.14285714
41132384.410784654,26456213.638091136,37968071.95696568,61914285.71428571
105554480.0674506,96847926.70466858,32660923.635716856,146928571.4285714
-7382300.505193961,86708975.45550051,-14537401.110066198,88228571.42857143
-30817839.212662794,109161176.32443328,37924376.985369794,119599999.99999999
-52540980.92072439,34129013.01126507,86280403.5668757,106628571.42857143
-77475868.02556133,43350139.79300297,-3721167.8741493626,88857142.85714288
-102281741.9829497,56192744.03175374,164019848.7229979,201300000.00000003
-19621223.225834876,5892670.574658669,13772019.547489336,24685714.285714287
-65392160.75991552,7042433.981068741,103837329.8357807,122914285.71428572
-89920444.54582173,6087165.650454719,32939844.145530578,95957142.85714285
-73072919.61084302,-43698932.76945855,13821953.126644833,86257142.85714285
-148997933.22214198,-156029868.58885878,116311246.24761598,245099999.99999994
-80283757.9392039,-169373197.2901589,175286799.05896398,256628571.42857143
-35911905.765975356,-87180419.41036908,81171571.2887447,124414285.7142857
-11232434.476481892,-101153544.70540735,-12405674.848486468,102528571.42857143
45325045.32428045,-56839082.64092624,-70955030.10941969,101585714.28571428
165572977.5245345,-882695.8205132463,24454142.05792661,167371428.57142857
86411331.5009143,7655337.041909997,-4019880.5639659334,86842857.14285715
57239734.221710026,19485203.48975869,35184392.9594556,69957142.85714287
110141058.29482664,41842336.77927202,-1318474.6654909523,117828571.42857145
117382794.1818738,73109102.5057433,5190826.449412422,138385714.2857143
14473881.743336525,14123547.35941161,20324442.762174256,28671428.57142857
44674182.23060701,74869335.24073294,-29373458.812970277,92000000.0
-57601508.47716914,54266909.353286214,39070347.26877854,88257142.85714287
-110601052.07571077,37546818.332736045,-122813073.65168095,169485714.2857143
-142294170.6767419,14254693.677549656,-182519949.83379918,231871428.57142857
-7235778.077650551,653890.5213987202,7659582.762992972,10557142.857142856
-118742205.86779252,-43530525.17559442,83048611.8101183,151300000.0
-39539137.9271735,-41870053.44243606,53030257.94702483,78285714.2857143
5272310.521173882,-96293141.72380936,-107687516.22053084,144557142.85714287
6473508.393584114,-89722254.03174065,51735096.484853454,103771428.57142857
7357622.555532771,-73568225.77868867,92349724.12577204,118300000.0
97681009.75521651,-68405821.4860482,-49864545.51695065,129257142.85714287
69009201.2724031,-12531056.795857826,8669115.967068164,70671428.57142858
135014506.1758681,-17745079.6203648,-82329202.08681336,159128571.42857143
65982038.93514835,34035134.13418084,17222007.123667672,76214285.7142857
32638348.24629822,16854890.136674814,13888700.59706091,39271428.57142857
86689412.44534871,80210267.3213575,-31034779.870764248,122114285.71428572
126990581.36061645,138229916.70926815,197244499.48306054,272285714.28571427
-126638870.83763556,5575322.979370347,-36197850.924361765,131828571.42857142
-85428949.83832122,-18781303.4870347,77920511.73113103,117142857.14285713
-48122338.76719934,-38580684.825922415,53141859.09718524,81414285.7142857
-90661598.03647742,-113167532.22613259,18202169.79365327,146142857.14285713
-26366785.989050183,-94537897.13281962,84440685.80156468,129471428.57142855
31608801.639309444,-63776997.56512726,-52420780.61708487,88400000.0
33111316.708637767,-60940028.80982563,-44122484.00167321,82200000.0
18177385.98858714,13755460.17738144,-458207.30067229713,22800000.000000004
-10504871.651529726,11339619.444850376,47159896.14568373,49628571.42857143
-55550470.251138434,43990602.34673421,-18363337.38863628,73200000.0
-18185784.5635804,9199180.467845649,-41843635.95037429,46542857.14285714
-171280738.21913868,78691764.92803521,99928422.0904908,213342857.14285716
-49172886.44167701,19918807.853392746,-44138871.364666976,69014285.71428572
-75835271.82998762,24633832.662495207,42837153.88766413,90514285.71428572
-116682135.80069897,-9272859.794379331,114625887.44497271,163828571.4285714
-123465838.86049888,-61732835.451484494,-89552194.26863843,164542857.14285716
-120252279.25565775,-68060847.30286333,-84782970.17024519,162114285.7142857
-36744209.33906571,-38546566.634358,-62504249.44847561,82114285.71428572
-66588174.17039628,-71166313.18093657,-111037483.60630527,147742857.14285713
-24503050.246425822,-120889759.06841236,-10400468.365743505,123785714.28571428
-20796702.25082187,-125379453.1832506,4479078.0142448405,127171428.57142858
7506607.549519943,-77886431.955987,-115454033.91834341,139471428.57142854
67048467.26079425,-96849857.54159352,-154576046.8332666,194342857.14285716
44366178.60020759,-44551834.11286385,-82429008.09566472,103671428.57142858
197697404.4789479,-116633585.05220447,-18003232.08381141,230242857.14285716
94167062.34598221,-45637380.20075592,-52905873.47884882,117257142.85714285
174620313.7814171,84015285.13934578,106225532.69436312,220985714.2857143
67531563.44869912,33912073.891672775,-18014699.182103556,77685714.28571428
89533019.2571445,60500182.935943834,35050339.9044449,113599999.99999999
89068351.1557838,87068123.53604534,-672698.3251283495,124557142.85714288
74746052.79583047,80515343.85810068,41672016.92808656,117500000.0
48050619.27133111,61613759.17381066,-7099713.615306417,78457142.85714285
13513959.83846772,29567875.677327245,-67318229.51903643,74757142.85714287
35310875.94240806,83708401.14736396,-123850739.26921818,153600000.0
36833125.1691892,100865676.01987697,-94242672.88954018,142871428.57142857
-11093398.07241639,76976473.19639322,155508304.49503735,173871428.57142857
-11834621.440369474,79241320.92850146,-55711097.86678457,97585714.2857143
-54081008.54657384,40598380.6277077,106078536.96668886,125799999.99999999
-124068534.69930659,65319608.32148574,-82250666.62448514,162557142.85714284
-168611098.4473451,2134069.5852618776,3312863.432083891,168657142.85714284
-16122157.747622313,-2152538.42234354,178029958.94334894,178771428.5714286
-119354305.44811547,-38792011.13666293,-83608430.45393795,150800000.0
-97231988.31658547,-48848004.66811991,45500883.93610751,117942857.14285712
-76712381.92477834,-72975941.21847181,-28919766.092905253,109757142.85714285
-14445928.35284832,-31068282.067565948,-61843083.715113476,70700000.0
198575.41941675518,-104900607.206112,-2414182.6013417724,104928571.42857142
48854419.81168754,-143874691.79291385,-92529609.99786735,177899999.99999997
57883496.53977682,-105141805.71615826,39916631.088339925,126485714.28571428
128524633.60952976,-82295981.94566986,111295116.57012899,188885714.28571427
95390824.12108481,-60285774.17365147,3981460.052682707,112914285.71428572
83565813.88951099,-20117516.375678275,51775759.419343755,100342857.14285713
153979814.00734547,-12706957.02272457,-2798126.0230776267,154528571.4285714
109092568.11749792,1161575.0014187875,6389810.011567853,109285714.2857143
81158780.42628817,5040067.376899245,34125800.86438257,88185714.2857143
69887200.5694299,29102654.7625243,-38208044.73329665,84800000.0
122737313.90746516,93196730.24565457,119221056.13477385,194842857.14285716
223339826.48708025,201568847.40491286,71557433.9566016,309242857.1428572
75490370.57941,73638108.94463392,9821852.127217242,105914285.71428572
36995787.84114926,40381047.57222852,-142785960.928117,152928571.4285714
49341439.40649395,73024828.51514944,22494412.958843652,90957142.85714284
34371645.15569308,62201736.051020175,63516510.47369359,95314285.7142857
44872929.94310475,100758610.1308991,18690617.256338377,111871428.57142858
18651473.80415539,60632721.71005535,-2836473.684681085,63500000.00000001
1356705.5930985382,20022304.913555298,53106136.725646794,56771428.571428575
-4322028.760442805,38505242.413253784,84370981.3652742,92842857.14285715
-12106964.38104157,76146337.73060876,63365579.48675494,99799999.99999999
-11611260.022439232,40772124.01032835,35974609.71821253,55600000.00000001
-91033496.37551601,166730369.47305927,57388622.426805764,198442857.14285713
-95431714.47155485,169944845.97670874,38050270.92334195,198585714.28571427
-55475948.26653793,81952482.84364972,-281980962.0967271,298842857.14285713
-22891617.56898445,-2856840.109541676,7680937.4076212,24314285.714285713
-52847372.50091492,-8864725.28069562,-25317.139308968584,53585714.28571429
-88559080.88767122,-20809408.55673377,16023062.259642297,92371428.57142857
-149241665.1618061,-63145432.533418395,-92832161.11920546,186757142.85714287
-207350484.65825358,-102241301.07120277,-70801302.95346308,241785714.28571424
-35794291.7478382,-26778360.131264996,122148535.14292821,130071428.57142858
-7152690.1061115535,-11336660.916211152,92750668.40975088,93714285.71428572
-11029147.676377343,-43907871.93648657,225107034.29174176,229614285.71428576
-46305466.02250054,-190999053.16167942,80478501.36061431,212371428.57142857
3375965.434082209,-63525810.28179965,136315183.99455538,150428571.4285714
9941485.022846442,-44560247.21525525,152676947.25546387,159357142.85714287
61515092.259168446,-75908342.46808892,-43866011.53619188,107099999.99999999
42130852.29488002,-45783555.97143601,10764650.281391222,63142857.14285715
23859619.3630935,-25014534.953553494,52223840.9549644,62628571.428571425
158316845.4818815,-24592045.879474476,41828656.34511921,165585714.28571427
150497259.39382175,12595947.113872875,42591197.35905229,156914285.71428573
163364955.09309432,57613510.16676267,62921100.54421819,184300000.00000003
40403610.25257875,22070734.402983148,68683027.8046146,82685714.28571428
49435268.45863536,38854659.80804035,57472389.56221894,85185714.28571428
102519235.6002343,126638805.57105558,28947208.64147519,165485714.28571427
10013075.434888208,62898881.157616585,-9721619.504063815,64428571.428571425
15346523.851118198,135996616.7290898,-80456415.85412183,158757142.8571429
4829279.392238409,75370717.6505786,19944287.754681107,78114285.71428573
-33574551.90394893,105108594.79813543,-78374879.54441941,135342857.14285713
-45143206.20799789,121712394.47622362,53856092.115970135,140542857.14285713
-45777216.44322916,28586141.615156356,46681053.96199479,71357142.85714285
-175835384.76309168,102096095.95849358,-901451.2927711463,203328571.4285714
-77636641.81744581,1018135.3452861281,-48060524.58347191,91314285.71428572
-46827956.76303855,-5006928.288148077,-186665002.9828783,192514285.7142857
-101911587.39354324,-59678590.21975393,-20450645.911277197,119857142.85714285
-18871216.578697428,-89693629.747127,66309906.05554029,113128571.42857143
-21439545.48654081,-128060690.30733539,-1919124.3731686065,129857142.85714285
26171016.70884252,-37586918.360599704,-74890807.74856257,87785714.28571428
